Customer,State,CLV,Coverage,Income,loc_type,monthly_premium,months_last_claim,Months_Since_Policy_Inception,Total_Claim_Amount,Vehicle_Class,avg_vehicle_age
JI93499,California,6669.184698,Basic,0,Suburban,65,30,5,312,Four-Door Car,60.45836307
NY90858,California,6765.800532,Extended,59034,Urban,85,0,85,378.75258,Four-Door Car,48.44983616
IZ76711,California,10013.77995,Extended,0,Suburban,135,26,38,773.690268,Sports Car,56.97933899
BT78461,California,11288.17204,Basic,96399,Urban,70,1,28,307.89535,Four-Door Car,36.62991456
PS68884,California,4686.469674,Basic,58089,Suburban,118,31,83,566.4,SUV,51.425721
EY71439,California,7131.731291,Basic,0,Suburban,103,29,58,741.6,Sports Car,43.91035549
TO84268,California,9051.712161,Premium,60964,Urban,113,21,16,327.723713,Four-Door Car,71.73086276
UH93563,California,5306.162741,Basic,42871,Suburban,67,2,13,321.6,Four-Door Car,53.86150697
GD57363,California,5133.635886,Basic,38795,Rural,65,23,64,98.354737,Four-Door Car,44.09151388
LU36517,California,11124.60499,Premium,0,Suburban,112,25,69,806.4,Two-Door Car,73.71101405
DO93657,California,7285.103913,Extended,57134,Suburban,91,6,6,436.8,Two-Door Car,36.76528513
EF41225,California,14627.92807,Extended,40711,Suburban,121,12,38,580.8,SUV,48.26018543
CY97519,California,17086.75371,Basic,26334,Suburban,63,3,73,453.6,Two-Door Car,38.28706653
FO36473,California,4298.378567,Basic,31414,Suburban,116,0,68,556.8,SUV,71.63162503
OD66412,California,5018.894421,Basic,74423,Rural,62,31,10,50.800186,Four-Door Car,50.5905384
IW54903,California,7200.664877,Basic,0,Suburban,66,16,77,316.8,Four-Door Car,51.45384239
RF64040,California,9591.028253,Extended,0,Rural,128,23,27,150.952506,SUV,45.62222655
CB17191,California,3240.667531,Extended,30646,Rural,81,26,26,128.57791,Four-Door Car,67.1015603
OI39301,California,8906.50609,Basic,0,Suburban,118,28,33,566.4,SUV,56.9563119
VY90611,California,2499.036551,Basic,28264,Suburban,63,22,9,364.622773,Two-Door Car,55.47034137
KF96171,California,8167.992322,Premium,0,Suburban,117,5,27,842.4,Two-Door Car,60.06101118
IJ36435,California,5811.61185,Extended,0,Urban,79,10,22,304.550129,Four-Door Car,68.73045942
GX40957,California,18732.2012,Basic,70187,Suburban,117,4,61,632.16097,Sports Car,45.10153473
RT36566,California,5260.623466,Basic,31006,Suburban,67,20,16,321.6,Four-Door Car,44.32967859
ML38237,California,8869.631143,Basic,0,Suburban,119,12,57,571.2,SUV,39.36905356
RR74547,California,2878.846941,Extended,0,Suburban,85,33,69,612,Four-Door Car,73.43131655
PK26805,California,2810.957053,Basic,20371,Suburban,71,19,14,340.8,Four-Door Car,48.83055012
KS36311,California,2701.039719,Basic,39141,Suburban,68,22,7,402.456296,Four-Door Car,42.58929881
ZZ69693,California,2449.580048,Basic,0,Suburban,69,20,44,496.8,Four-Door Car,44.40778706
FS70572,California,9445.925985,Extended,76837,Rural,78,2,12,23.788022,Four-Door Car,51.95654037
LN87823,California,4414.577688,Basic,0,Suburban,61,23,46,643.877067,Four-Door Car,47.47505256
XL81489,California,6785.536334,Premium,0,Suburban,197,6,22,1439.676002,Sports Car,46.2918035
NQ32487,California,3600.934326,Basic,25147,Suburban,101,7,54,694.598288,SUV,54.3128394
XF60649,California,7452.939191,Basic,0,Suburban,106,5,32,763.2,SUV,43.82509322
VA95584,California,12723.15311,Basic,34665,Suburban,64,29,58,450.85948,Two-Door Car,54.41060898
FN80010,California,4312.642503,Basic,25404,Suburban,112,16,4,578.175234,SUV,48.83065676
QX22025,California,12148.94098,Basic,37025,Urban,101,15,36,427.243803,SUV,52.72109682
ZU63258,California,3549.747466,Basic,0,Suburban,100,27,32,480,SUV,42.5905816
IC74050,California,6153.394838,Premium,23939,Suburban,160,33,78,768,SUV,49.82684698
JX80723,California,6272.416823,Extended,76673,Rural,80,2,59,56.082107,Four-Door Car,50.10338759
CT50487,California,2851.161121,Basic,55274,Suburban,71,14,35,484.728153,Two-Door Car,35.39211604
VT16570,California,6781.125672,Extended,30324,Rural,86,15,67,143.943749,Four-Door Car,44.34445956
YW94562,California,4985.239225,Basic,31702,Suburban,63,13,3,302.4,Four-Door Car,34.79022051
JG83075,California,6725.043747,Extended,0,Suburban,95,15,8,684,Four-Door Car,51.14955553
SZ61563,California,36632.53432,Extended,70908,Urban,132,0,71,521.444011,SUV,49.34124227
JO60130,California,5838.89915,Basic,81082,Urban,73,5,85,281.295903,Four-Door Car,59.53028708
BG55927,California,12206.89208,Premium,17705,Suburban,108,7,19,668.73901,Two-Door Car,50.43338059
BS53322,California,14196.96535,Basic,77738,Urban,118,18,47,463.457352,SUV,58.85840911
FZ13256,California,2670.797821,Basic,0,Suburban,72,18,41,366.277224,Four-Door Car,58.51999679
CM38959,California,8033.910862,Basic,70311,Suburban,66,18,15,341.395103,Two-Door Car,49.41803609
FS38926,California,9685.542977,Extended,66022,Rural,239,17,80,538.229502,Luxury Car,46.91098034
EN31802,California,36168.34106,Basic,74140,Suburban,101,31,23,484.8,SUV,42.28184738
TO18404,California,10453.2558,Extended,73604,Urban,88,12,75,398.19284,Two-Door Car,54.09321416
VQ53427,California,5406.694854,Basic,21855,Suburban,74,21,49,355.2,Four-Door Car,59.83948834
OT50011,California,2671.166649,Basic,23305,Rural,68,25,26,127.157137,Four-Door Car,58.92069176
OO96627,California,3531.348165,Extended,0,Suburban,98,23,46,958.502743,Two-Door Car,60.3891099
BN77676,California,4835.569505,Basic,0,Suburban,71,11,71,511.2,Four-Door Car,40.06841098
JT64945,California,13422.06378,Basic,65024,Urban,67,17,15,189.869329,Four-Door Car,49.24392668
BO58202,California,2424.224662,Basic,22590,Rural,67,7,61,85.68352,Two-Door Car,49.7356667
UR71715,California,2983.110414,Extended,0,Suburban,91,3,57,436.8,Four-Door Car,46.8412541
GM84292,California,14723.40712,Extended,38401,Suburban,92,17,62,441.6,Four-Door Car,57.7471464
DW20514,California,8438.463783,Basic,25539,Suburban,112,15,63,585.069825,SUV,58.69890002
WZ45123,California,14435.67365,Premium,60880,Rural,119,25,89,109.906628,Two-Door Car,46.76337486
LW11571,California,2690.069754,Basic,87313,Suburban,67,4,5,321.6,Four-Door Car,41.6470137
TI48450,California,7948.544751,Basic,23916,Suburban,68,33,86,481.113765,Two-Door Car,53.45019325
CZ62883,California,11378.88711,Extended,34854,Suburban,95,35,50,456,Four-Door Car,55.69564424
BY88565,California,5219.754045,Basic,48203,Suburban,66,20,47,413.238845,Four-Door Car,44.99701828
EB61889,California,9486.037005,Extended,25322,Suburban,126,23,52,886.033554,Sports Car,51.25901669
GX22027,California,4762.557323,Basic,16656,Suburban,63,11,53,302.4,Two-Door Car,56.42726162
BN91755,California,4975.171042,Extended,44723,Urban,124,26,3,341.088276,SUV,53.40184139
OZ89964,California,4422.615495,Basic,35979,Suburban,116,34,28,556.8,Sports Car,37.65721091
PV62467,California,4849.697945,Basic,36413,Rural,61,21,76,153.013115,Four-Door Car,49.16008096
QZ71100,California,19237.69976,Basic,0,Suburban,196,31,78,2092.523421,Luxury Car,55.41868136
UA63517,California,8518.549119,Basic,0,Suburban,112,19,86,537.6,Sports Car,65.90448302
BD69478,California,5194.654884,Basic,51883,Suburban,66,8,99,623.751121,Two-Door Car,51.28686237
GV41938,California,46302.07562,Premium,0,Suburban,151,33,94,1087.2,SUV,51.59705258
UA73107,California,2538.62632,Basic,18608,Suburban,71,13,24,340.8,Four-Door Car,53.67956024
XU43725,California,14070.63897,Extended,0,Suburban,127,0,71,677.868206,SUV,42.76787749
MT78037,California,2748.933734,Basic,55964,Suburban,69,20,0,496.8,Four-Door Car,53.8248699
FH81263,California,6006.211611,Basic,85510,Suburban,74,19,68,355.2,Four-Door Car,50.54995953
SZ94413,California,3286.440915,Extended,30706,Urban,84,6,34,225.654806,Four-Door Car,61.10630148
HI48554,California,2648.350463,Basic,29587,Suburban,69,8,68,331.2,Two-Door Car,52.84458026
YR30159,California,20936.33105,Basic,20309,Suburban,181,5,12,1579.854155,Luxury Car,51.49961331
EV15014,California,7194.233091,Basic,0,Suburban,71,22,0,599.375099,Four-Door Car,42.02904985
BM16805,California,11435.23124,Basic,12470,Suburban,103,30,52,618.688651,SUV,40.10760181
IB60476,California,4064.107529,Basic,0,Suburban,107,31,41,513.6,Sports Car,47.35762996
YC63458,California,5893.368906,Basic,86498,Rural,74,13,13,8.529778,Two-Door Car,66.84070207
VS42598,California,8256.2978,Basic,62902,Rural,69,14,94,159.383042,Two-Door Car,32.1131744
BB65725,California,8061.198798,Basic,57293,Urban,102,19,87,347.996042,Sports Car,48.2808348
UZ86963,California,9333.076001,Extended,0,Suburban,129,33,14,928.8,Sports Car,61.82802326
RR39300,California,34243.51034,Extended,51255,Urban,122,12,0,421.70554,SUV,43.46695205
IU25994,California,31516.5084,Extended,0,Suburban,125,23,4,626.411563,SUV,54.93986591
IO81315,California,2460.167359,Basic,69241,Rural,61,14,84,47.95916,Four-Door Car,46.50180065
JC93010,California,4929.549699,Basic,25632,Suburban,63,27,52,351.270869,Two-Door Car,47.3128958
XO56170,California,2866.824929,Basic,87428,Urban,72,27,42,224.483337,Four-Door Car,46.53001453
QS65968,California,8429.491575,Basic,98796,Suburban,104,22,32,499.2,SUV,41.47899724
PT42203,California,8052.243508,Premium,78617,Rural,101,3,95,233.169575,Four-Door Car,42.00944
SX87181,California,4916.479717,Basic,0,Suburban,65,21,61,312,Two-Door Car,51.77932386
RE85409,California,5386.969384,Basic,93893,Rural,67,16,70,98.66095,Four-Door Car,52.87119662
YW95322,California,3508.905811,Extended,23629,Suburban,88,15,81,633.6,Four-Door Car,35.15792485
TL39187,California,6511.103163,Extended,0,Suburban,91,24,28,655.404481,Two-Door Car,50.74835797
XP41644,California,4335.676738,Basic,30574,Urban,114,19,10,396.105473,Sports Car,59.11394334
FZ89300,California,3673.525732,Extended,69555,Urban,92,16,59,255.277041,Four-Door Car,50.28344346
ED80746,California,7426.462927,Extended,19634,Suburban,98,29,89,470.4,Two-Door Car,73.17290454
BD35524,California,2640.488905,Basic,15776,Suburban,69,20,59,337.596914,Two-Door Car,57.90327444
EW68125,California,4889.765364,Basic,46819,Urban,62,15,0,157.990123,Four-Door Car,31.23162453
TT86956,California,10537.40467,Basic,47950,Urban,65,27,14,301.867895,Four-Door Car,33.98409
KA67497,California,6385.617852,Basic,0,Suburban,63,16,35,302.4,Two-Door Car,50.99918702
TM68292,California,4564.512659,Basic,12626,Suburban,69,31,15,331.2,Four-Door Car,40.05073088
SC23927,California,4772.943848,Extended,20993,Suburban,133,35,90,638.4,SUV,58.99788597
BO92934,California,10387.24599,Extended,24392,Suburban,93,2,63,446.4,Four-Door Car,35.81808585
XR82418,California,4984.618655,Basic,86305,Rural,62,1,99,80.73124,Four-Door Car,67.20513117
XS56253,California,6600.477951,Basic,0,Suburban,110,18,95,1011.772647,Sports Car,44.3774504
UC34044,California,2591.749798,Basic,56701,Suburban,65,34,36,333.441673,Four-Door Car,63.19834509
MU64306,California,8355.642928,Basic,57074,Rural,105,28,19,80.129332,SUV,50.94861397
UI33675,California,5142.04553,Basic,0,Suburban,72,17,87,345.6,Two-Door Car,41.89202862
UX24010,California,5205.256308,Basic,53614,Suburban,65,25,70,725.849253,Four-Door Car,52.63996011
GC69429,California,14816.95159,Extended,0,Suburban,135,18,56,648,SUV,71.57892968
XA27299,California,12812.43898,Extended,0,Suburban,128,35,71,789.775123,SUV,44.17219018
MT39460,California,2472.227293,Basic,76441,Urban,62,22,61,294.258612,Four-Door Car,59.14520484
NM33351,California,35186.25611,Extended,86134,Rural,98,17,78,3.246203,Two-Door Car,54.07845859
IR29181,California,9336.123495,Premium,45262,Suburban,117,25,32,842.4,Four-Door Car,61.83386504
TE79454,California,14980.04626,Extended,0,Suburban,222,26,50,1123.485329,Luxury Car,55.54083645
US34108,California,4773.656279,Basic,27725,Suburban,63,1,93,302.4,Four-Door Car,40.50541017
LG45849,California,4698.521352,Premium,27985,Suburban,117,8,90,561.6,Two-Door Car,45.73151668
FI25204,California,3491.26162,Extended,29673,Urban,92,21,49,328.348506,Two-Door Car,54.09014059
YM24620,California,4505.842815,Basic,24790,Suburban,113,4,39,767.242337,SUV,53.18234549
UG49494,California,5765.502751,Basic,57846,Suburban,73,7,42,481.014309,Four-Door Car,42.7537922
VM77872,California,7685.652168,Premium,0,Suburban,111,22,95,799.2,Four-Door Car,52.17082903
EY49684,California,2309.876793,Basic,0,Rural,61,16,57,32.454659,Four-Door Car,44.07478138
XB70333,California,6582.286333,Premium,10738,Suburban,109,5,36,852.256188,Four-Door Car,46.43346648
BC75105,California,2860.440918,Extended,45587,Urban,81,8,49,380.595522,Four-Door Car,26.32525509
BR22486,California,5039.435344,Basic,82940,Suburban,63,12,56,332.847984,Four-Door Car,53.0379928
JT27173,California,3979.282641,Basic,42633,Urban,101,4,29,285.048692,SUV,44.67183114
AT31367,California,6273.911874,Extended,18577,Suburban,86,21,76,412.8,Four-Door Car,47.36249848
EW17514,California,14435.67365,Premium,60880,Rural,119,25,89,109.906628,Two-Door Car,54.07795675
QJ31447,California,19339.20282,Basic,22582,Suburban,61,0,74,292.8,Four-Door Car,53.95064197
BC85847,California,6872.043512,Basic,0,Suburban,64,0,72,585.058877,Four-Door Car,48.35164072
FP53421,California,7613.706014,Basic,25944,Suburban,70,20,34,336,Four-Door Car,49.64917069
ZF54421,California,6369.262355,Extended,34498,Suburban,83,30,72,398.4,Two-Door Car,59.6515296
EG81847,California,14255.23041,Extended,31027,Suburban,124,30,66,597.578875,SUV,68.4757438
SE21603,California,2469.088506,Basic,0,Suburban,71,10,20,484.87847,Four-Door Car,40.79688051
RA47157,California,3451.25106,Extended,45609,Urban,87,4,30,246.515921,Two-Door Car,48.63180275
ZA45956,California,13736.1325,Premium,16181,Suburban,181,22,79,1261.319869,SUV,51.19610328
PB93081,California,6360.649533,Premium,41195,Rural,160,32,33,323.1897,SUV,52.96934592
ZE49470,California,4770.984146,Basic,76194,Urban,119,5,85,388.313599,SUV,54.89394214
QW72605,California,10296.9965,Extended,0,Suburban,138,11,84,666.977979,SUV,32.07154789
MG53211,California,3237.923545,Extended,60097,Urban,82,11,62,278.735779,Four-Door Car,63.41495825
YB49540,California,5254.019142,Basic,95017,Suburban,65,5,36,324.99944,Four-Door Car,54.48190616
FY77803,California,10129.50677,Basic,0,Suburban,68,34,31,326.4,Four-Door Car,29.98859452
KX64629,California,2228.525238,Basic,0,Suburban,64,3,26,744.924331,Four-Door Car,33.41045443
IN28584,California,16501.06524,Extended,83547,Rural,137,6,14,75.663572,SUV,40.1304051
FP66891,California,2178.520191,Basic,0,Suburban,65,18,63,319.49223,Four-Door Car,33.63373018
TT97465,California,14642.14003,Basic,57561,Suburban,62,18,57,298.430234,Four-Door Car,41.17950973
AM88377,California,5049.765309,Basic,10180,Suburban,65,17,99,455.654032,Two-Door Car,40.95343461
JA47688,California,3544.541005,Extended,40658,Suburban,90,25,20,502.873215,Two-Door Car,39.55596795
GP87031,California,3210.136249,Extended,23554,Suburban,86,7,17,412.8,Four-Door Car,36.0723441
ZV43350,California,4531.366283,Premium,0,Suburban,119,30,95,571.2,Four-Door Car,52.31860036
TG37259,California,3373.869214,Extended,28989,Suburban,85,12,7,408,Four-Door Car,54.1881743
KM22467,California,5451.802287,Basic,55898,Suburban,69,35,87,441.951758,Two-Door Car,43.97950277
JB32090,California,3045.05813,Extended,53441,Suburban,76,11,78,364.8,Two-Door Car,80.13547482
EY78874,California,2715.68743,Basic,20848,Suburban,71,9,76,350.143872,Four-Door Car,39.79522954
ZT60177,California,3802.994357,Basic,0,Suburban,108,4,29,932.654942,Sports Car,48.31117374
RV92809,California,5498.940679,Basic,22520,Suburban,73,17,64,350.4,Four-Door Car,53.69497231
VI69768,California,23990.14738,Basic,69781,Suburban,119,25,49,849.208601,SUV,46.93539982
NP40205,California,7901.427389,Extended,99711,Rural,98,24,24,11.549207,Four-Door Car,52.47761577
LZ56963,California,8596.567628,Basic,25785,Suburban,112,8,22,537.6,SUV,51.22301032
CO56168,California,3964.527997,Basic,62638,Urban,100,20,62,441.988868,SUV,44.24391947
HJ64239,California,8262.629249,Basic,0,Suburban,113,25,55,813.6,SUV,38.7213336
WX80471,California,6676.726314,Extended,56875,Rural,84,0,70,145.448401,Two-Door Car,48.29892583
EH51056,California,2750.878284,Basic,93102,Suburban,68,24,2,578.945761,Two-Door Car,41.25255018
DK19711,California,5495.183322,Basic,25564,Urban,71,29,58,228.515513,Four-Door Car,48.31710783
ZJ71004,California,2471.278718,Basic,29918,Rural,62,1,53,108.892382,Four-Door Car,46.84766125
CE68841,California,4128.385865,Basic,95891,Rural,102,3,13,34.235959,SUV,43.04221747
HX41374,California,15234.7459,Extended,72988,Rural,127,6,77,276.503559,SUV,44.75076634
QE13586,California,6366.225775,Extended,44368,Suburban,80,5,72,384,Two-Door Car,46.30396519
PA20570,California,6575.451884,Extended,84146,Suburban,82,0,79,464.714188,Four-Door Car,51.56457447
MB91424,California,7425.269244,Basic,36259,Suburban,63,14,60,302.4,Four-Door Car,54.61566703
QW98193,California,3924.416277,Basic,56480,Suburban,101,32,65,617.650751,SUV,49.53944404
TS53731,California,8660.838974,Basic,79674,Rural,107,29,50,9.275859,SUV,58.0312262
WK55963,California,8130.651447,Basic,61036,Suburban,68,2,75,413.25233,Two-Door Car,44.62485254
CE71123,California,12751.27591,Basic,33235,Rural,110,18,79,113.804117,SUV,49.07510855
KK38827,California,4170.687348,Basic,29462,Suburban,107,28,23,513.6,SUV,73.493564
YH81239,California,6405.738932,Extended,48131,Suburban,82,6,86,393.6,Four-Door Car,53.73796436
MD32702,California,3573.291869,Basic,0,Suburban,109,25,21,523.2,SUV,43.55934582
UK79109,California,9095.049868,Basic,37937,Suburban,116,11,42,556.8,SUV,57.16267444
TV37646,California,4794.116328,Basic,70012,Suburban,119,22,33,755.19863,SUV,38.57231334
QS35019,California,14435.67365,Premium,60880,Rural,119,25,89,109.906628,Two-Door Car,46.54229445
RJ62038,California,8166.512251,Extended,0,Suburban,82,34,5,590.4,Four-Door Car,48.30488292
VX94337,California,8807.609658,Basic,59762,Suburban,113,27,91,542.4,SUV,46.83829135
GM54723,California,9061.63365,Basic,0,Suburban,65,19,87,413.288528,Four-Door Car,52.14331498
ET39822,California,8256.2978,Basic,62902,Rural,69,14,94,159.383042,Two-Door Car,55.76757958
WA94988,California,19327.87406,Extended,57245,Suburban,124,25,15,681.577742,Sports Car,41.64244172
WZ23060,California,7050.972166,Premium,39040,Suburban,174,4,34,835.2,SUV,51.81472244
HK84372,California,2409.7007,Basic,0,Suburban,70,14,95,504,Four-Door Car,60.90975825
WG28563,California,5519.513075,Basic,70914,Rural,68,15,82,77.695518,Four-Door Car,55.89038985
KE70943,California,10090.40808,Extended,97238,Suburban,126,6,91,604.8,SUV,39.73350821
LD76400,California,31316.61358,Extended,42522,Suburban,132,3,85,909.876614,SUV,41.72150217
DR54244,California,2590.840183,Basic,0,Suburban,67,16,66,321.6,Four-Door Car,63.84016169
FV63234,California,4957.1612,Basic,0,Suburban,67,3,69,321.6,Four-Door Car,44.47731541
IV60781,California,4014.453113,Extended,37384,Suburban,99,9,17,475.2,Four-Door Car,42.57217371
AK59340,California,5601.138061,Basic,42360,Rural,71,29,62,99.509191,Four-Door Car,45.93121455
NF78904,California,7370.61684,Basic,67871,Rural,61,1,21,10.475529,Four-Door Car,46.22073994
IS55638,California,15503.72309,Basic,29932,Suburban,64,34,5,319.710124,Two-Door Car,50.06854952
RD40721,California,5384.731816,Extended,0,Suburban,78,14,68,748.774773,Four-Door Car,52.63370174
ZF70768,California,4050.280057,Premium,82758,Rural,101,16,37,179.430114,Two-Door Car,45.22070982
FH68849,California,12765.77704,Basic,0,Suburban,117,13,47,842.4,SUV,52.82174103
ZO42514,California,9159.005771,Premium,96331,Urban,114,33,38,491.027024,Two-Door Car,46.1548159
