Customer,State,CLV,Coverage,Income,loc_type,monthly_premium,months_last_claim,Months_Since_Policy_Inception,Total_Claim_Amount,Vehicle_Class,avg_vehicle_age
TJ58873,Oregon,2748.800067,Basic,56900,Urban,68,11,34,304.115627,Four-Door Car,33.74276367
WE97690,Oregon,2803.59608,Basic,60707,Urban,70,2,24,327.061103,Four-Door Car,39.25835682
HH99354,Oregon,7231.000788,Basic,67276,Urban,61,7,74,181.804443,Two-Door Car,42.54378022
UN90060,Oregon,8329.286254,Basic,30865,Rural,104,33,31,21.261834,SUV,50.25565913
BR76202,California,4626.801093,Basic,79487,Suburban,114,20,87,547.2,SUV,34.12766264
RE73564,Oregon,11533.47722,Extended,41098,Urban,96,3,15,250.058657,Two-Door Car,61.29677676
EN32990,Arizona,5349.996572,Basic,89158,Urban,67,34,71,272.195232,Four-Door Car,56.08100774
OO97388,Oregon,2855.687705,Basic,99612,Suburban,70,14,20,336,Two-Door Car,41.44037499
UI64573,Oregon,3470.177816,Extended,94885,Rural,86,18,10,170.532133,Four-Door Car,55.79622648
HJ64867,Arizona,5895.106386,Basic,78352,Rural,74,33,3,152.365482,Two-Door Car,44.17256166
MT35297,Oregon,5065.935608,Basic,43460,Suburban,63,4,18,302.4,Four-Door Car,38.1371436
VB69838,Oregon,41787.90343,Premium,46587,Suburban,119,34,74,571.2,Four-Door Car,66.3150366
JR34589,Nevada,4882.286714,Extended,21236,Rural,123,3,12,131.262395,SUV,46.77885124
MT58123,California,13869.92705,Basic,28432,Suburban,118,1,59,612.300581,SUV,44.73967408
GQ78238,Oregon,5213.3743,Extended,65167,Suburban,131,22,85,628.8,SUV,60.03298458
UO44449,Washington,4911.115538,Basic,33700,Urban,62,26,72,274.114843,Four-Door Car,50.3937333
BG30513,California,25464.82059,Extended,13663,Suburban,97,1,66,465.6,Four-Door Car,57.01462538
XD82117,Arizona,8675.993821,Basic,65933,Urban,108,23,16,379.951464,SUV,40.69876497
NY30370,Washington,2618.326183,Basic,28663,Suburban,66,23,34,430.604489,Two-Door Car,55.20958723
EH69733,Arizona,3349.639274,Extended,78092,Urban,84,34,13,344.015386,Four-Door Car,60.51292587
QV89210,Nevada,5979.724161,Extended,57693,Suburban,76,16,56,547.2,Four-Door Car,66.74716727
QK90365,Oregon,16301.9676,Extended,19614,Suburban,85,21,32,574.024018,Two-Door Car,46.9382529
UR67446,California,7882.987485,Extended,23235,Suburban,99,28,71,587.656629,Four-Door Car,67.91515616
FJ76376,California,7748.811,Basic,79528,Urban,64,2,39,175.429028,Two-Door Car,39.39288825
AM72411,Oregon,2279.696801,Basic,23253,Suburban,61,20,49,292.8,Two-Door Car,61.28272406
IC77855,California,15272.79977,Basic,40571,Urban,100,19,56,361.788917,SUV,63.01675074
ZM70632,California,5498.753121,Extended,60668,Urban,138,18,92,553.699596,SUV,40.56092523
JM59803,California,5743.403321,Basic,61776,Urban,73,9,61,343.278996,Two-Door Car,43.85702522
KG84303,California,3942.917284,Extended,38820,Suburban,99,29,59,547.619785,Four-Door Car,32.49840857
OJ37666,California,2503.603127,Basic,47285,Suburban,63,7,3,302.4,Four-Door Car,29.1967246
KH55886,Oregon,67907.2705,Premium,78310,Rural,192,34,18,151.711475,Sports Car,47.82264938
QZ70160,Nevada,2396.672304,Basic,26222,Suburban,62,23,18,297.6,Four-Door Car,52.12903797
KY48450,Oregon,7334.517166,Basic,83926,Rural,181,31,88,124.447153,Luxury Car,48.94408094
ZG18090,California,7150.111338,Extended,24124,Suburban,91,24,52,436.8,Four-Door Car,62.5588854
UI99151,Nevada,12023.75062,Basic,28879,Suburban,106,6,9,763.2,Sports Car,41.45779104
CJ64468,Oregon,4770.550911,Basic,12964,Suburban,65,2,37,362.774545,Two-Door Car,41.36843842
BO15959,Washington,27929.96441,Extended,88105,Suburban,86,5,26,412.8,Four-Door Car,34.52098966
ZK50586,Oregon,2899.922473,Basic,66524,Urban,74,15,8,238.517525,Two-Door Car,40.6556316
DM22923,Oregon,2331.325089,Basic,27398,Suburban,68,4,39,326.4,Four-Door Car,37.93348796
DQ58142,Arizona,8561.561976,Basic,37759,Suburban,108,9,51,518.4,SUV,67.41504839
YW47108,California,11280.72641,Extended,45743,Suburban,96,15,81,673.780804,Four-Door Car,59.83330552
DS62172,Oregon,2764.024716,Basic,54183,Suburban,70,1,91,336,Four-Door Car,47.56175109
VL58402,Washington,2580.849899,Basic,46900,Suburban,66,13,59,316.8,Four-Door Car,39.53581091
YV82597,Nevada,10856.01489,Extended,59803,Rural,90,21,0,22.75546,Two-Door Car,43.80412725
FN33339,Oregon,4150.836913,Premium,53787,Suburban,104,20,77,666.092015,Four-Door Car,50.79893515
UZ97486,California,16979.79757,Basic,35095,Suburban,73,25,56,525.6,Two-Door Car,56.2770328
NB30472,Arizona,41103.24183,Premium,30845,Suburban,116,3,89,556.8,Four-Door Car,41.99811295
RX66745,Washington,22658.53652,Basic,23665,Suburban,67,19,50,404.817249,Four-Door Car,62.77863758
II97469,California,7013.436657,Extended,92107,Rural,88,7,38,16.37296,Four-Door Car,49.65773496
VF17463,Oregon,8658.863813,Basic,62464,Urban,109,23,45,400.181882,Sports Car,39.05455094
GW77328,Oregon,5214.342348,Basic,69991,Rural,65,27,44,4.619402,Four-Door Car,56.10891119
CF44171,California,4334.064096,Extended,23904,Suburban,123,1,67,590.4,SUV,51.45802435
EO75698,Oregon,22242.51659,Premium,83894,Rural,110,6,46,82.019005,Four-Door Car,54.6191707
GB94407,California,12280.76661,Premium,88340,Suburban,102,16,1,489.6,Two-Door Car,52.01803535
LM79795,Oregon,7488.785177,Basic,39602,Suburban,64,15,59,307.2,Two-Door Car,31.40400003
XT35473,Arizona,2300.691547,Basic,25905,Suburban,63,21,12,302.4,Four-Door Car,48.2103748
LO90163,Nevada,30081.36783,Basic,24626,Rural,108,19,3,225.971279,SUV,37.78052226
LU65596,California,3745.374656,Extended,59732,Rural,94,0,54,135.626867,Four-Door Car,48.271789
SV94314,Arizona,13246.56841,Premium,36898,Suburban,169,14,36,811.2,SUV,50.81709656
RW86245,Arizona,5008.275979,Extended,92864,Rural,123,13,60,96.338144,SUV,47.98949184
FO63400,California,5146.898635,Basic,93752,Rural,64,34,24,154.713524,Four-Door Car,57.44646757
FE84109,Washington,6540.204626,Extended,21156,Rural,89,2,32,111.836561,Two-Door Car,56.36195568
KG21285,Arizona,7159.806745,Extended,67206,Rural,90,9,69,76.289123,Four-Door Car,51.52154948
TQ33359,California,6087.302608,Extended,85654,Rural,76,8,46,46.20341,Four-Door Car,60.26988138
ZG59671,Oregon,9772.736775,Extended,59325,Rural,83,20,76,81.599332,Four-Door Car,39.7786499
AY19539,California,6005.847375,Extended,13528,Suburban,86,21,35,412.8,Four-Door Car,56.635951
KE35335,Washington,3580.261881,Extended,75333,Urban,90,15,44,289.236063,Four-Door Car,47.72386955
FE90301,Nevada,5821.128509,Basic,61108,Rural,72,27,84,23.773332,Four-Door Car,42.19079301
CK35310,Nevada,2839.56968,Basic,27083,Suburban,73,15,58,525.6,Four-Door Car,40.83491783
XU97999,California,10097.19837,Basic,68997,Urban,63,3,26,206.926432,Four-Door Car,52.48507876
RF73329,California,2674.227315,Basic,33451,Suburban,67,0,1,337.219884,Four-Door Car,31.47201133
WO12850,Nevada,4515.445404,Premium,21500,Rural,115,14,44,39.292196,Four-Door Car,45.70868161
AB26022,Oregon,7998.347343,Basic,26487,Suburban,112,0,82,602.431489,SUV,40.60253718
HL91178,California,2809.766683,Basic,74713,Suburban,70,20,67,336,Four-Door Car,48.66597163
WK18603,California,5272.518472,Basic,85607,Rural,66,26,1,67.647131,Four-Door Car,46.29017856
XS44101,California,6712.294021,Extended,44891,Rural,83,12,75,74.803791,Four-Door Car,62.33560868
RE93978,Washington,8188.976576,Basic,89061,Suburban,103,19,88,565.267705,SUV,48.39981572
EA55071,Arizona,4376.363592,Premium,63774,Rural,111,18,63,60.036683,Four-Door Car,44.37108651
HH45183,Oregon,3713.803592,Extended,93308,Suburban,92,20,56,441.6,Four-Door Car,34.83046802
NL75739,Arizona,7590.050089,Basic,10375,Suburban,66,10,95,316.8,Two-Door Car,54.66021776
XE96798,Oregon,2795.735679,Basic,85950,Rural,69,5,61,47.70723,Four-Door Car,43.25061288
UU12600,Nevada,8640.753192,Basic,33402,Rural,109,7,66,71.053011,SUV,51.85372351
NL39999,Washington,2624.896858,Basic,18129,Suburban,71,23,59,340.8,Two-Door Car,46.77428245
HM94328,Arizona,6047.02516,Extended,20396,Suburban,76,15,60,364.8,Four-Door Car,49.65223637
QX64770,Oregon,8221.870429,Premium,13376,Suburban,108,13,75,774.714929,Four-Door Car,46.4498182
IN95983,California,6798.272436,Extended,32517,Suburban,94,11,53,451.2,Four-Door Car,51.18915172
AD89594,California,12817.41348,Basic,28651,Urban,67,4,25,302.272725,Four-Door Car,59.04953312
SQ37580,Arizona,5219.886414,Basic,64964,Urban,66,9,84,286.967405,Four-Door Car,56.01719967
IN64985,Nevada,6140.242989,Extended,34112,Suburban,77,32,68,369.6,Four-Door Car,54.61348614
IG89777,California,7356.559341,Extended,81145,Urban,92,34,92,321.060571,Two-Door Car,49.9800313
YJ14330,California,32725.2974,Extended,39894,Urban,134,23,87,411.077415,SUV,43.10250671
NK20941,California,7057.463184,Extended,52447,Rural,90,5,57,61.585668,Four-Door Car,78.79028005
LY73893,California,5563.771927,Basic,35398,Suburban,71,26,41,340.8,Four-Door Car,40.54401113
II20035,Oregon,7451.479991,Basic,26239,Suburban,65,11,39,312,Four-Door Car,14.67281976
WN45973,Washington,12584.00638,Basic,83013,Rural,103,2,75,155.125923,SUV,33.20808603
GM46746,Arizona,17776.82267,Extended,86205,Suburban,223,8,67,1070.4,Luxury Car,42.12265924
GZ64473,Nevada,2757.383982,Basic,50414,Suburban,69,25,34,331.2,Four-Door Car,39.30511737
FE93959,California,7535.42519,Basic,37496,Suburban,65,1,36,312,Two-Door Car,47.16184546
YC33550,Oregon,2826.804029,Basic,24224,Suburban,71,7,64,511.2,Two-Door Car,47.72054798
MT91532,California,7326.544855,Extended,62338,Rural,92,9,61,4.216231,Four-Door Car,46.39928449
XE65072,Oregon,6633.137616,Extended,63483,Rural,83,4,84,85.073541,Four-Door Car,54.35128725
FP10040,Oregon,8598.185237,Basic,38113,Urban,73,4,34,203.640251,Four-Door Car,52.87454802
AQ51159,Arizona,8586.801328,Basic,38676,Rural,72,24,33,146.124719,Four-Door Car,41.93935344
HB21182,Arizona,2417.777032,Basic,20200,Suburban,65,3,51,312,Two-Door Car,51.39512156
SM17747,Arizona,2693.663643,Basic,29038,Rural,69,14,61,56.351667,Four-Door Car,70.67002295
YA87855,Arizona,7179.22522,Extended,23179,Suburban,91,11,79,436.8,Two-Door Car,43.43068847
MR52230,Oregon,10629.33736,Extended,56598,Rural,88,29,29,92.966783,Four-Door Car,64.42731119
RW82766,Oregon,7724.052993,Basic,46988,Rural,195,8,69,294.762659,Luxury SUV,57.58387096
IX60941,Oregon,3508.569533,Extended,20978,Suburban,98,19,96,1176.2788,Four-Door Car,55.53766292
UH89141,Oregon,33279.77231,Basic,59130,Urban,117,21,7,436.533172,Sports Car,33.17218168
WO30947,Washington,5348.30258,Basic,31572,Urban,70,14,95,292.434826,Four-Door Car,51.70646352
NZ73268,California,4686.807406,Premium,32646,Urban,119,25,84,464.99983,Four-Door Car,43.64322204
YD80815,Arizona,7148.331333,Basic,51791,Rural,181,10,46,422.960234,Luxury Car,32.11718314
BE54454,Washington,5028.575209,Basic,70828,Suburban,62,8,18,297.6,Four-Door Car,34.92314174
JB76199,Oregon,2415.415525,Basic,40903,Suburban,61,12,5,409.88696,Four-Door Car,65.64813081
IM55696,California,5264.425866,Basic,24031,Suburban,66,32,37,316.8,Four-Door Car,65.68446423
UD99395,Oregon,4474.48438,Basic,84927,Suburban,112,27,83,537.6,SUV,29.86232163
WE64939,California,2902.622439,Basic,23893,Urban,73,19,21,186.292275,Four-Door Car,40.79185666
KC67652,Arizona,10876.4794,Extended,71255,Rural,138,28,16,138.633681,Sports Car,54.88472921
FQ33633,Nevada,4413.285858,Basic,37697,Rural,112,35,8,38.403843,SUV,49.99798032
QS23134,Arizona,12504.49422,Premium,33746,Suburban,106,29,23,508.8,Two-Door Car,49.70566179
EZ70589,Washington,7462.926263,Extended,70263,Rural,93,30,66,7.345946,Two-Door Car,54.8267276
KT91115,Oregon,4690.793868,Premium,43367,Suburban,118,6,20,1026.741926,Four-Door Car,63.83813098
LJ79533,Nevada,13466.92071,Basic,11432,Suburban,119,11,9,571.2,SUV,45.94557823
JQ95021,California,3386.186515,Extended,67249,Rural,86,25,4,33.894695,Four-Door Car,40.77621648
ET88948,California,5503.440723,Basic,76839,Suburban,68,12,85,326.4,Four-Door Car,64.96690741
GW43195,Oregon,25807.063,Extended,71210,Suburban,214,8,89,1027.2,Luxury Car,46.36064894
MQ54182,California,4739.34663,Premium,49447,Suburban,119,9,48,762.007253,Four-Door Car,55.1111223
WM39308,Nevada,15777.88702,Basic,98713,Urban,65,3,91,289.894293,Two-Door Car,54.81525336
DK20428,Oregon,2619.865336,Basic,26094,Rural,67,16,84,2.028223,Two-Door Car,54.6139435
IZ67803,California,15445.66166,Basic,26990,Urban,65,9,60,297.864823,Four-Door Car,37.80585124
VW65351,Washington,3355.528168,Extended,46644,Rural,84,34,19,150.688024,Four-Door Car,44.0218905
SY36127,California,2874.08847,Basic,33462,Rural,72,12,9,112.425578,Four-Door Car,43.46764988
LA20890,Oregon,2846.645431,Basic,66880,Suburban,71,7,54,340.8,Four-Door Car,51.89505098
EP48362,Arizona,23813.52051,Basic,88680,Urban,66,5,66,201.762191,Four-Door Car,38.68638406
ON91363,Washington,3730.144916,Extended,75132,Suburban,93,7,33,446.4,Four-Door Car,47.61541564
EE59791,California,5931.28489,Basic,56617,Suburban,74,18,24,355.2,Four-Door Car,48.61757156
IV84135,California,9429.080755,Extended,75638,Rural,83,6,52,108.69654,Four-Door Car,46.32136366
TE11374,California,7613.049819,Basic,24982,Suburban,109,20,52,523.2,SUV,72.35995497
GH12466,Washington,3313.014405,Extended,40348,Rural,83,6,56,26.314753,Four-Door Car,61.70017991
PC43437,Arizona,7317.014254,Basic,24083,Suburban,63,22,2,340.453606,Four-Door Car,44.51868114
PW98890,Oregon,2665.737082,Basic,81538,Urban,66,3,46,272.844816,Four-Door Car,47.73546884
BQ94892,Oregon,3230.576665,Extended,62873,Urban,81,0,41,207.75186,Four-Door Car,45.47714153
LA33814,Oregon,17367.27409,Premium,66245,Rural,145,22,58,181.501424,SUV,49.33584903
OL28902,California,5999.380228,Premium,26303,Suburban,165,16,47,956.589903,SUV,44.70249404
VW88885,California,17006.00256,Basic,58620,Suburban,71,11,51,340.8,Four-Door Car,44.4799263
OQ51004,California,3954.344534,Basic,18375,Suburban,103,8,50,535.080276,Sports Car,42.9399707
GJ88864,Nevada,3589.372361,Extended,30944,Urban,92,15,46,348.216284,Four-Door Car,43.67653225
AF69537,Arizona,7329.777554,Premium,59630,Suburban,185,9,67,888,SUV,49.11241569
TX11163,Nevada,7380.570445,Basic,53957,Rural,184,19,80,61.554272,Luxury SUV,47.7978893
FG43850,Oregon,7472.672033,Extended,44385,Suburban,97,6,31,465.6,Four-Door Car,42.89856245
WY80801,California,19357.79964,Premium,25561,Suburban,163,3,25,983.374985,SUV,54.15906697
GZ90429,California,5846.114411,Premium,85956,Urban,145,0,85,510.381882,SUV,44.96995455
FW35631,Oregon,4864.527356,Extended,37406,Suburban,122,23,38,1134.960471,SUV,42.00854167
HM20848,California,4594.292826,Basic,39053,Suburban,114,5,66,547.2,Sports Car,46.37910819
FO49408,Oregon,3044.003202,Extended,24475,Suburban,84,11,55,604.8,Four-Door Car,29.05839011
LL95376,Washington,2759.978287,Basic,92296,Suburban,69,4,65,331.2,Two-Door Car,55.67635238
UK49045,Oregon,11064.29047,Extended,29484,Suburban,93,19,51,446.4,Two-Door Car,52.07339497
TU77462,Oregon,7469.557777,Extended,48088,Rural,94,25,73,134.828318,Two-Door Car,40.53029122
DA26490,California,4920.492369,Basic,21366,Suburban,63,20,47,302.4,Two-Door Car,32.2260312
JC37131,Arizona,12298.6863,Basic,17101,Suburban,113,1,88,542.4,SUV,40.04006097
AH53588,California,4636.54647,Basic,26802,Suburban,66,7,43,316.8,Two-Door Car,47.66020817
QV89018,Arizona,20467.71796,Basic,89025,Urban,64,32,10,179.251604,Four-Door Car,50.2088708
YT37186,California,17526.17908,Extended,52228,Suburban,220,29,72,1056,Luxury SUV,53.3461977
BF45697,California,5670.132321,Basic,83086,Urban,71,1,43,320.486645,Four-Door Car,59.89116475
RY27018,Washington,7228.993348,Extended,53214,Suburban,91,21,76,436.8,Four-Door Car,49.08811352
YJ16163,Oregon,11009.13049,Premium,51643,Suburban,283,16,43,1358.4,Luxury Car,48.53170605
QM61543,Arizona,5639.941974,Basic,73168,Suburban,70,21,50,425.800112,Four-Door Car,35.56379076
VQ57815,Oregon,8828.380695,Basic,61246,Rural,110,24,21,159.239518,Sports Car,43.75948387
FF93355,Washington,13268.79263,Premium,32762,Urban,112,26,74,326.926833,Four-Door Car,55.20385416
NJ88229,California,8343.751519,Basic,64127,Rural,71,31,19,72.862304,Four-Door Car,30.57891548
DJ22229,Washington,13759.14695,Extended,16794,Suburban,96,7,31,460.8,Four-Door Car,43.48037321
MB12747,Nevada,9788.713108,Extended,31930,Rural,83,19,30,37.699658,Four-Door Car,48.29731429
XQ50187,Oregon,3360.44356,Extended,74918,Urban,85,13,74,314.246507,Two-Door Car,46.83964132
WU62992,Oregon,4887.794108,Extended,70742,Rural,124,3,64,211.68058,SUV,56.46078074
CE11667,Oregon,7582.113842,Basic,64801,Urban,64,23,19,268.471802,Four-Door Car,49.99387956
BP53979,California,2516.213745,Basic,48829,Urban,64,23,70,300.312635,Four-Door Car,75.75885241
DM59806,California,3571.34607,Extended,73853,Suburban,89,7,35,427.2,Four-Door Car,35.517261
TC82133,Oregon,5375.821564,Basic,66844,Rural,70,11,80,104.977375,Four-Door Car,48.85958379
NW65065,California,4254.620669,Basic,11904,Suburban,61,34,11,292.8,Two-Door Car,57.72056603
LS17120,California,3061.052283,Extended,56869,Urban,83,25,34,269.406119,Four-Door Car,49.03511819
WG51330,Arizona,5635.294733,Basic,59325,Urban,71,13,75,229.686659,Four-Door Car,59.8291569
AI74959,California,3933.813993,Basic,25927,Suburban,103,6,20,674.973614,SUV,18.26311856
YP19985,California,5706.955563,Basic,83073,Rural,71,15,46,10.42277,Two-Door Car,44.74163394
IS95117,Arizona,5874.820212,Basic,35301,Rural,74,23,68,128.643975,Four-Door Car,49.70604182
YU66872,California,8579.889155,Basic,21829,Suburban,111,6,59,532.8,Sports Car,55.39329545
WK62379,Washington,8903.966435,Premium,15142,Suburban,116,7,5,792.609747,Two-Door Car,52.79139528
YY58769,Arizona,2570.162134,Basic,58498,Suburban,67,6,1,321.6,Four-Door Car,55.86090835
YK83904,Nevada,2585.56013,Basic,64592,Suburban,64,12,57,307.2,Four-Door Car,44.40945238
IE36279,California,2844.849804,Basic,80306,Suburban,71,11,12,340.8,Two-Door Car,52.41689837
FT61724,California,4633.550875,Basic,29105,Rural,117,28,31,272.612048,Sports Car,59.76449852
YV63603,Arizona,6678.899026,Extended,47137,Rural,84,5,11,161.640052,Four-Door Car,49.49627867
OA59724,Washington,3479.260311,Extended,66711,Urban,86,25,92,366.381387,Two-Door Car,41.90734712
LY83340,Oregon,7851.582939,Basic,48943,Rural,65,17,50,105.068788,Two-Door Car,47.61763627
MH13358,Oregon,2854.26694,Basic,34807,Suburban,73,8,90,472.043042,Two-Door Car,43.20249146
UQ51981,Oregon,8879.790017,Basic,52583,Urban,113,12,59,528.20086,SUV,44.03676296
CB52667,Washington,5279.478432,Basic,92589,Suburban,65,29,20,312,Four-Door Car,34.26615791
YP29527,Oregon,8272.330818,Basic,96689,Rural,103,34,80,37.802583,Sports Car,60.45794686
ZD72991,California,4899.977003,Extended,76594,Suburban,122,26,9,832.453791,SUV,58.20542853
CS51928,Arizona,4508.862933,Basic,83777,Urban,112,18,74,377.354191,Sports Car,58.03503036
IJ18945,Washington,3094.320237,Extended,20954,Suburban,78,15,27,534.501024,Four-Door Car,40.02726659
EF21564,Nevada,4383.150505,Basic,84491,Rural,110,0,0,156.282093,SUV,47.43330557
AY35539,Oregon,2530.705137,Basic,89451,Rural,63,11,2,61.769564,Four-Door Car,55.34121608
XJ96507,Arizona,8291.659086,Basic,85132,Urban,106,0,60,501.134524,SUV,61.70887672
ZG95780,Arizona,8164.31273,Basic,11193,Suburban,114,2,88,820.8,SUV,53.06596378
GI55977,Oregon,2337.35182,Basic,28806,Suburban,61,13,90,292.8,Four-Door Car,53.44231788
BV63942,Washington,9002.409572,Premium,76184,Suburban,111,23,19,532.8,Two-Door Car,51.56195657
PF81183,California,5389.499465,Extended,66429,Rural,136,35,93,57.712985,Sports Car,64.93623144
HV16877,California,2721.585434,Basic,43278,Suburban,68,10,10,326.4,Four-Door Car,53.21859605
XO92596,California,6005.847375,Extended,13528,Suburban,86,21,35,412.8,Four-Door Car,42.88882447
IQ73438,California,5555.830205,Basic,74015,Suburban,72,12,61,471.443077,Four-Door Car,52.14375094
FY74419,Nevada,5470.060561,Extended,54507,Suburban,138,20,11,702.990032,SUV,37.16591954
WC22220,Arizona,2616.613903,Basic,72302,Suburban,66,6,27,316.8,Two-Door Car,60.34801904
OT66924,Oregon,4681.52815,Basic,14606,Suburban,72,2,94,439.772868,Four-Door Car,67.14514433
YW88487,Arizona,7457.344801,Basic,43406,Suburban,187,6,49,897.6,Luxury SUV,34.39869118
